filename,duration_sec,voiced_segment_sec,pitch_mean_hz,pitch_median_hz,pitch_std_hz,pitch_min_hz,pitch_max_hz,jitter_local,shimmer_local,shimmer_local_db,hnr_db,rms,fraction_unvoiced_frames,relative_dbfs_raw,relative_dbfs_cleaned,intensity_raw,intensity_cleaned,intensity_voiced,notes,important_note,pipeline
spk10f_hs_a_h.wav,0.597,0.597,461.0605294006746,462.66324762238224,4.811529850491439,454.71496995311946,470.7504587380504,0.16764953187111117,2.940351871261417,0.26316540865220067,26.69247727200767,0.4489835798740387,0.0,-6.955387949768022,-9.950573921071314,0.3833881616592407,0.272185742855072,0.272185742855072,,,
spk10f_hs_a_l.wav,1.265,1.18,214.476237512398,214.59688986528874,2.607384726043185,209.69549012685292,219.61285439184383,0.37234344092668054,2.5296027090079485,0.21949061432858974,25.901027047638387,0.37456604838371277,0.06719367588932801,-8.529431123479162,-13.677652247431054,0.28929567337036133,0.1574474275112152,0.1605304330587387,,,
spk10f_hs_a_lhl.wav,2.382125,1.63,381.93018720535315,409.8120770263187,114.15447884873832,250.81596248655285,498.74273768567264,0.6664422528062584,2.837693176861853,0.2414953599066923,24.514690443237388,0.30028995871543884,0.3157369995277326,-10.449183795377813,-20.303206297483367,0.22877834737300873,0.07299284636974335,0.08431094139814377,,,
spk10f_hs_a_n.wav,1.6800625,1.5800625,252.54187234478437,252.26892457611436,3.4717214858442165,246.50709437573707,261.16516898883725,0.3587912173751753,2.5002870554642795,0.2181402936506971,24.596084045718868,0.3824804723262787,0.059521595178750886,-8.347814659984929,-15.382585991565405,0.30320459604263306,0.13308553397655487,0.1344873607158661,,,
spk10f_hs_iau.wav,50.093625,3.4,331.7549268620789,261.16516898883725,106.7548161011942,242.2722500400126,498.74273768567264,0.44622691868071335,1.8113623984558518,0.1548213134877,30.867353421896762,0.16817378997802734,0.9321270920201922,-15.48483068972163,-24.35668993440762,0.08386354148387909,0.02660341188311577,0.05402557551860809,,,
spk10f_hs_i_h.wav,1.519875,0.789875,255.8950365510214,256.67850770478066,2.6375315051856765,250.81596248655285,261.16516898883725,0.3534359983427409,1.8536352404360728,0.16128017748553522,26.683168703297866,0.4388411045074463,0.4803026564684596,-7.153831595883125,-15.61077324746307,0.37245726585388184,0.13400916755199432,0.1354590207338333,,,
spk10f_hs_i_l.wav,1.4300625,1.34,215.7920394294328,214.59688986528874,3.3980844525027556,210.91024374335242,227.35748497655973,0.5103921505469114,2.0482467531093693,0.17797894988512886,23.935441197908666,0.42138731479644775,0.06297801669507452,-7.506360402520826,-14.45543576457031,0.3402026295661926,0.15218181908130646,0.15508612990379333,,,
spk10f_hs_i_lhl.wav,2.2814375,1.73,388.04431920741064,444.3292656859693,112.93594823468608,252.26892457611436,498.74273768567264,0.569127785842764,1.9850702259167032,0.17985762621028886,30.85911201078533,0.3196758031845093,0.2417061611374408,-9.90580388993969,-17.293825048100675,0.24203401803970337,0.09872769564390182,0.11803321540355682,,,
spk10f_hs_i_n.wav,1.519875,0.789875,255.8950365510214,256.67850770478066,2.6375315051856765,250.81596248655285,261.16516898883725,0.3534359983427409,1.8536352404360728,0.16128017748553522,26.683168703297866,0.4388411045074463,0.4803026564684596,-7.153831595883125,-15.61077324746307,0.37245726585388184,0.13400916755199432,0.1354590207338333,,,
spk10f_hs_u_h.wav,0.5185,0.5185,466.3522816178576,468.0391356080241,2.439155858245927,459.9985034008802,470.7504587380504,0.09176697730934079,1.5922123477916523,0.1338492170891401,37.08995022394181,0.4995242655277252,0.0,-6.028861464883544,-11.000319487605783,0.44696611166000366,0.2478211224079132,0.2478211224079132,,,
